ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,8.302032,4.933217,5.495569,3.725727,-19.00628,0.2791601,56.11239,9.099645,,ACCELERATE
-1,8.307787,4.925901,5.501094,3.720202,-19.06835,0.2791604,56.10807,9.103822,,ACCELERATE
-1,8.310349,4.920182,5.505423,3.715873,-19.13774,0.2791604,56.10324,9.108492,,ACCELERATE
-1,8.310969,4.91377,5.510259,3.711036,-19.26082,0.2791604,56.09467,9.116775,,ACCELERATE
-1,8.312039,4.902389,5.518854,3.702441,-19.33047,0.2791605,56.08982,9.121462,,ACCELERATE
-1,8.312646,4.895959,5.52371,3.697585,-19.40358,0.2791603,56.08474,9.126382,,ACCELERATE
-1,8.313275,4.889227,5.528803,3.692492,-19.48215,0.2791601,56.07928,9.13167,,ACCELERATE
-1,8.313955,4.881977,5.534278,3.687016,-19.54529,0.2791601,56.07489,9.135919,,ACCELERATE
-1,8.314497,4.876153,5.538671,3.682623,-19.60723,0.2791601,56.07058,9.140087,,ACCELERATE
-1,8.315033,4.870449,5.542987,3.678306,-19.72047,0.2791602,56.06273,9.147708,,ACCELERATE
-1,8.315981,4.860019,5.550864,3.67043,-19.80029,0.2791604,56.05719,9.153079,,ACCELERATE
-1,8.316643,4.852668,5.556416,3.664878,-19.86915,0.2791607,56.05241,9.157713,,ACCELERATE
-1,8.317228,4.846325,5.561206,3.660087,-19.94093,0.2791612,56.04743,9.162543,,ACCELERATE
-1,8.317832,4.839723,5.566192,3.655101,-20.01997,0.2791606,56.04195,9.167862,,ACCELERATE
-1,8.318503,4.832458,5.571679,3.649614,-20.08105,0.2791602,56.03772,9.171972,,ACCELERATE
-1,8.319009,4.826843,5.575919,3.645374,-20.16936,0.2791595,56.0316,9.177916,,ACCELERATE
-1,8.319743,4.818722,5.582052,3.639241,-20.28361,0.2791594,56.0237,9.185603,,ACCELERATE
-1,8.320687,4.808227,5.589979,3.631315,-20.37513,0.2791599,56.01736,9.191762,,ACCELERATE
-1,8.318243,4.799819,5.596325,3.624968,-20.45637,0.2791603,56.01174,9.197229,,ACCELERATE
-1,8.314019,4.792356,5.601961,3.619333,-20.52088,0.2791607,56.00728,9.201571,,ACCELERATE
-1,8.310672,4.786436,5.606427,3.614866,-20.59752,0.2791604,56.00199,9.206729,,ACCELERATE
-1,8.306675,4.779409,5.611733,3.60956,-20.69829,0.27916,55.99502,9.21351,,ACCELERATE
-1,8.301429,4.770166,5.618719,3.602574,-20.78092,0.2791595,55.98931,9.21907,,ACCELERATE
-1,8.297121,4.762597,5.62444,3.596853,-20.85033,0.2791595,55.98452,9.223742,,ACCELERATE
-1,8.293488,4.756233,5.629241,3.592052,-20.9228,0.2791597,55.97952,9.228619,,ACCELERATE
-1,8.289715,4.751165,5.634258,3.587035,-20.99794,0.2791601,55.97433,9.233675,,ACCELERATE
-1,8.285782,4.746239,5.639458,3.581835,-21.06493,0.2791604,55.9697,9.238183,,ACCELERATE
-1,8.282274,4.741846,5.644093,3.577201,-21.13217,0.2791604,55.96507,9.242708,,ACCELERATE
-1,8.278759,4.737439,5.648742,3.572552,-21.25407,0.2791602,55.95666,9.250911,,ACCELERATE
-1,8.272386,4.729457,5.657161,3.564132,-21.32327,0.27916,55.95189,9.255568,,ACCELERATE
-1,8.268757,4.724937,5.661944,3.559349,-21.39068,0.2791599,55.94724,9.260104,,ACCELERATE
-1,8.265228,4.720525,5.666601,3.554692,-21.48042,0.27916,55.94106,9.266143,,ACCELERATE
-1,8.26052,4.71466,5.672795,3.548498,-21.54636,0.2791601,55.93652,9.27058,,ACCELERATE
-1,8.257071,4.71034,5.677353,3.54394,-21.61169,0.2791602,55.93201,9.274977,,ACCELERATE
-1,8.253633,4.706065,5.681865,3.539428,-21.73834,0.2791602,55.92329,9.283499,,ACCELERATE
-1,8.241762,4.697783,5.690605,3.530688,-21.8175,0.2791603,55.91785,9.288826,,ACCELERATE
-1,8.233104,4.692615,5.696065,3.525228,-21.8849,0.2791603,55.91321,9.293362,,ACCELERATE
-1,8.225735,4.691446,5.700716,3.520578,-21.95943,0.2791603,55.90808,9.298377,,ACCELERATE
-1,8.217585,4.690869,5.705858,3.515436,-22.02376,0.2791604,55.90366,9.302706,,ACCELERATE
19.98068,8.210553,4.690375,5.710286,3.511008,-22.09477,0.2791604,55.89877,9.307485,,ACCELERATE
19.90954,8.202783,4.689832,5.71518,3.506114,-22.20171,0.2791603,55.89142,9.314681,,ACCELERATE
19.8024,8.191083,4.68901,5.722551,3.498742,-22.27654,0.2791604,55.88627,9.319716,,ACCELERATE
19.72743,8.182893,4.688439,5.727709,3.493585,-22.34138,0.2791603,55.88182,9.32408,,ACCELERATE
19.66247,8.175792,4.687946,5.732172,3.489123,-22.4262,0.2791601,55.87599,9.329787,,ACCELERATE
19.57749,8.166508,4.687299,5.738014,3.48328,-22.49045,0.2791599,55.87157,9.334111,,ACCELERATE
19.51311,8.159478,4.68681,5.742442,3.478853,-22.55286,0.2791597,55.86729,9.338311,,ACCELERATE
19.45058,8.152641,4.68634,5.74674,3.474555,-22.62007,0.2791596,55.86267,9.342834,,ACCELERATE
19.38325,8.145278,4.685838,5.751362,3.469933,-22.73553,0.2791601,55.85474,9.350603,,ACCELERATE
19.26756,8.132632,4.685413,5.759312,3.461983,-22.806,0.2791604,55.84991,9.355345,,ACCELERATE
19.19695,8.124909,4.689418,5.76416,3.457135,-22.87345,0.2791606,55.84528,9.359883,,ACCELERATE
19.12937,8.117521,4.693254,5.768802,3.452494,-22.94947,0.2791605,55.84007,9.364999,,ACCELERATE
19.05319,8.109188,4.697588,5.774025,3.447271,-23.01994,0.2791603,55.83522,9.369741,,ACCELERATE
18.98266,8.100812,4.70159,5.778873,3.442423,-23.08474,0.2791602,55.83078,9.374102,,ACCELERATE
18.91773,8.090218,4.70528,5.783328,3.437968,-23.1877,0.2791601,55.82372,9.38103,,ACCELERATE
18.81456,8.073376,4.711154,5.790408,3.430887,-23.27288,0.2791602,55.81788,9.386762,,ACCELERATE
18.72921,8.059446,4.716005,5.796259,3.425037,-23.33982,0.2791603,55.81329,9.391266,,ACCELERATE
18.66214,8.048503,4.719815,5.800862,3.420434,-23.40797,0.2791604,55.80861,9.395852,,ACCELERATE
18.59384,8.037352,4.723699,5.805546,3.41575,-23.48182,0.2791604,55.80355,9.400823,,ACCELERATE
18.51983,8.02529,4.72791,5.810621,3.410676,-23.55486,0.2791603,55.79855,9.405737,,ACCELERATE
18.44665,8.013338,4.73208,5.815637,3.40566,-23.67933,0.2791601,55.79001,9.414113,,LEFT_ACCELERATE
18.32191,7.992979,4.747646,5.822319,3.397107,-23.77475,0.2791599,55.78345,9.420534,,LEFT_ACCELERATE
18.2273,7.977685,4.759737,5.826932,3.390545,-23.84729,0.27916,55.77831,9.425416,,LEFT_ACCELERATE
18.16312,7.968626,4.7665,5.830694,3.385497,-23.92172,0.2791602,55.77303,9.430426,,LEFT_ACCELERATE
18.09723,7.959333,4.773406,5.834565,3.380311,-23.99216,0.2791603,55.76804,9.435166,,LEFT_ACCELERATE
18.03489,7.950533,4.77997,5.838223,3.375409,-24.06022,0.2791605,55.76321,9.439747,,LEFT_ACCELERATE
17.97451,7.942024,4.786287,5.841758,3.370673,-24.16252,0.2791603,55.75529,9.446636,,LEFT_ACCELERATE
17.90472,7.936446,4.788879,5.848038,3.363145,-24.2625,0.27916,55.74751,9.45337,,LEFT_ACCELERATE
17.83715,7.931284,4.791161,5.854235,3.356391,-24.32832,0.2791597,55.74239,9.457803,,LEFT_ACCELERATE
17.79259,7.927897,4.792662,5.858325,3.352827,-24.39414,0.2791597,55.73697,9.462237,,LEFT_ACCELERATE
17.75237,7.922276,4.793167,5.862796,3.348996,-24.47428,0.2791599,55.73,9.467639,,LEFT_ACCELERATE
17.7086,7.916972,4.796476,5.868708,3.34402,-24.53946,0.2791601,55.72432,9.472032,,LEFT_ACCELERATE
17.67281,7.912657,4.799164,5.873538,3.339974,-24.61696,0.2791603,55.71758,9.477256,,LEFT_ACCELERATE
17.63027,7.90754,4.802363,5.87929,3.335177,-24.72235,0.2791604,55.70755,9.484365,,LEFT_ACCELERATE
17.58488,7.905031,4.801746,5.888221,3.327942,-24.79506,0.2791603,55.70028,9.489273,,LEFT_ACCELERATE
17.55897,7.905249,4.799205,5.894783,3.322665,-24.85738,0.2791602,55.69405,9.49348,,LEFT_ACCELERATE
17.53674,7.905471,4.797075,5.897325,3.318154,-24.93661,0.27916,55.68612,9.498828,,LEFT_ACCELERATE
17.50838,7.905801,4.7944,5.900589,3.312436,-24.99965,0.2791604,55.67908,9.503089,,LEFT_ACCELERATE
17.49355,7.909015,4.789081,5.904006,3.307249,-25.07047,0.2791607,55.67086,9.507879,,LEFT_ACCELERATE
17.48027,7.913974,4.781786,5.908236,3.301159,-25.19632,0.2791615,55.65626,9.516391,,LEFT_ACCELERATE
17.45677,7.922942,4.76908,5.91585,3.290411,-25.28157,0.2791615,55.64592,9.52216,,LEFT_ACCELERATE
17.43383,7.929017,4.760615,5.921531,3.283905,-25.35185,0.2791612,55.63679,9.52692,,LEFT_ACCELERATE
17.41092,7.933833,4.755565,5.926837,3.279564,-25.4418,0.2791607,55.62509,9.533012,,LEFT_ACCELERATE
17.38164,7.934214,4.75261,5.933691,3.274033,-25.51333,0.2791606,55.6158,9.537858,,LEFT_ACCELERATE
17.35827,7.933966,4.750309,5.939188,3.269657,-25.57975,0.2791608,55.6068,9.54236,,LEFT_ACCELERATE
17.33165,7.932634,4.749408,5.944603,3.265202,-25.69992,0.2791615,55.58997,9.550509,,LEFT_ACCELERATE
17.27524,7.928419,4.749755,5.954918,3.256495,-25.76736,0.2791618,55.58051,9.555083,,LEFT_ACCELERATE
17.24351,7.926078,4.749979,5.960742,3.251622,-25.8413,0.2791623,55.57014,9.560097,,LEFT_ACCELERATE
17.20846,7.923493,4.750282,5.967149,3.246284,-25.93469,0.2791619,55.55641,9.566436,,LEFT_ACCELERATE
17.15235,7.917325,4.753693,5.972196,3.238784,-25.99623,0.2791617,55.54736,9.570612,,LEFT_ACCELERATE
17.11526,7.91326,4.755945,5.974774,3.233844,-26.06261,0.2791614,55.53761,9.575117,,LEFT_ACCELERATE
17.07517,7.908879,4.758368,5.977559,3.228528,-26.17945,0.2791612,55.5203,9.583048,,LEFT_ACCELERATE
16.9968,7.898975,4.765076,5.982568,3.218961,-26.25741,0.2791614,55.50862,9.588341,,LEFT_ACCELERATE
16.93605,7.889985,4.778679,5.986006,3.213947,-26.32261,0.2791616,55.49885,9.592767,,LEFT_ACCELERATE
16.88518,7.882469,4.790033,5.988885,3.21121,-26.39325,0.279162,55.48827,9.597562,,LEFT_ACCELERATE
16.82991,7.874331,4.802321,5.992012,3.208242,-26.46006,0.2791623,55.47826,9.602098,,LEFT_ACCELERATE
16.7733,7.86529,4.815481,5.994929,3.205429,-26.52888,0.279162,55.46796,9.60677,,LEFT_ACCELERATE
16.70979,7.851338,4.830909,5.99789,3.202516,-26.62524,0.2791615,55.45354,9.613312,,ACCELERATE
16.62077,7.830832,4.85249,6.002032,3.198442,-26.71186,0.2791612,55.44057,9.619192,,ACCELERATE
16.54065,7.812394,4.87188,6.00576,3.194777,-26.78415,0.2791612,55.42983,9.624099,,ACCELERATE
16.4702,7.795902,4.889516,6.008751,3.191794,-26.87703,0.2791612,55.41606,9.630403,,ACCELERATE
16.37862,7.774438,4.915242,6.012558,3.187985,-26.9393,0.2791612,55.40683,9.634629,,ACCELERATE
16.31716,7.760033,4.937438,6.015111,3.18543,-27.00326,0.2791611,55.39734,9.63897,,ACCELERATE
16.2541,7.745251,4.960223,6.017735,3.182806,-27.09591,0.2791609,55.3837,9.645258,,ACCELERATE
16.16242,7.723653,4.993527,6.020236,3.17928,-27.2025,0.2791609,55.36802,9.652492,,ACCELERATE
16.05685,7.698769,5.031894,6.019609,3.17989,-27.27135,0.279161,55.35789,9.657163,,ACCELERATE
15.98862,7.682688,5.056673,6.019202,3.180285,-27.36674,0.2791613,55.34387,9.663636,,LEFT_ACCELERATE
15.89647,7.661047,5.090012,6.018606,3.180842,-27.4566,0.2791613,55.33066,9.669734,,LEFT_ACCELERATE
15.81126,7.64112,5.122413,6.018032,3.181361,-27.51745,0.2791614,55.32172,9.673863,,LEFT_ACCELERATE
15.75355,7.627628,5.150831,6.017639,3.181719,-27.62157,0.2791612,55.30637,9.680929,,LEFT_ACCELERATE
15.65624,7.605006,5.198564,6.017,3.18228,-27.7195,0.279161,55.29169,9.687577,,LEFT_ACCELERATE
15.57495,7.586833,5.237807,6.016561,3.182552,-27.79172,0.2791609,55.28087,9.69248,,LEFT_ACCELERATE
15.51479,7.573411,5.266683,6.016241,3.182752,-27.86795,0.2791608,55.26945,9.697656,,LEFT_ACCELERATE
15.45127,7.557429,5.297075,6.015902,3.182969,-27.93138,0.2791609,55.25975,9.701963,,LEFT_ACCELERATE
15.40279,7.543424,5.319718,6.015783,3.182953,-27.99817,0.279161,55.24931,9.706502,,LEFT_ACCELERATE
15.35719,7.530288,5.340265,6.015859,3.18519,-28.1169,0.2791611,55.23075,9.714571,,LEFT_ACCELERATE
15.27585,7.506929,5.3903,6.016026,3.18997,-28.18922,0.2791612,55.21944,9.719486,,LEFT_ACCELERATE
15.22612,7.492684,5.42175,6.016138,3.192891,-28.25816,0.2791609,55.20802,9.724179,,LEFT_ACCELERATE
15.18911,7.48231,5.444456,6.016752,3.194959,-28.34983,0.2791608,55.19274,9.73042,,LEFT_ACCELERATE
15.1413,7.469033,5.473254,6.012846,3.197607,-28.43024,0.2791607,55.17933,9.735894,,LEFT_ACCELERATE
15.09635,7.457398,5.498328,6.009453,3.199941,-28.51531,0.2791609,55.16481,9.74169,,LEFT_ACCELERATE
15.05055,7.44628,5.522152,6.006168,3.202074,-28.66746,0.279161,55.13742,9.752073,,LEFT_ACCELERATE
14.98203,7.431571,5.559515,6.001591,3.20442,-28.76737,0.2791611,55.11943,9.758891,,LEFT_ACCELERATE
14.93681,7.421984,5.592396,5.998674,3.20601,-28.87334,0.2791608,55.09958,9.766131,,LEFT_ACCELERATE
14.87499,7.408501,5.635886,5.996657,3.209178,-28.96535,0.2791604,55.08222,9.772418,,LEFT_ACCELERATE
14.81886,7.395867,5.674695,5.995099,3.214074,-29.09873,0.2791601,55.05693,9.781534,,LEFT_ACCELERATE
14.73527,7.369359,5.731706,5.993047,3.221104,-29.21297,0.2791609,55.03471,9.789349,,LEFT_ACCELERATE
14.65475,7.344873,5.790909,5.992002,3.226727,-29.2874,0.2791613,55.02023,9.79444,,LEFT_ACCELERATE
14.60219,7.328903,5.838925,5.991329,3.230404,-29.37381,0.2791618,55.00341,9.800351,,LEFT_ACCELERATE
14.54034,7.310183,5.894796,5.987679,3.23467,-29.44447,0.2791613,54.9895,9.805186,,LEFT_ACCELERATE
14.4819,7.292971,5.946723,5.98371,3.238118,-29.55077,0.2791607,54.96856,9.81246,,LEFT_ACCELERATE
14.39379,7.267039,6.024548,5.977753,3.243303,-29.72339,0.2791605,54.93464,9.824271,,LEFT_ACCELERATE
14.24103,7.222344,6.181372,5.968263,3.255374,-29.80259,0.2791608,54.91915,9.829689,,ACCELERATE
14.1634,7.199771,6.270208,5.964048,3.263423,-29.88859,0.2791611,54.90234,9.835572,,ACCELERATE
14.07906,7.175263,6.366644,5.959461,3.272174,-29.97526,0.2791615,54.88541,9.841501,,ACCELERATE
13.99373,7.150459,6.464124,5.954824,3.28102,-30.11848,0.2791609,54.85762,9.851296,,ACCELERATE
13.85125,7.108911,6.673547,5.94701,3.295859,-30.19902,0.2791606,54.84199,9.856804,,ACCELERATE
13.7711,7.085549,6.793369,5.942619,3.3042,-30.27773,0.2791604,54.82676,9.862186,,ACCELERATE
13.69262,7.06184,6.910728,5.938281,3.312403,-30.35951,0.2791606,54.811,9.867778,,ACCELERATE
13.61094,7.033968,7.071963,5.933711,3.320995,-30.43745,0.2791608,54.79598,9.873107,,ACCELERATE
13.53304,7.007383,7.227182,5.929354,3.330361,-30.58468,0.2791611,54.76759,9.883173,,LEFT_ACCELERATE
13.38858,6.957845,7.559403,5.917012,3.353221,-30.67592,0.2791609,54.74997,9.889412,,LEFT_ACCELERATE
13.30256,6.927996,7.796108,5.907161,3.367243,-30.74943,0.2791609,54.73577,9.894439,,LEFT_ACCELERATE
13.23323,6.903944,8.017217,5.899231,3.378537,-30.84552,0.2791608,54.71716,9.90101,,LEFT_ACCELERATE
13.14405,6.872904,8.37638,5.888848,3.393187,-30.9159,0.2791608,54.70332,9.905826,,LEFT_ACCELERATE
13.08481,6.85181,8.703,5.881145,3.403489,-31.00207,0.2791608,54.68638,9.911721,,LEFT_ACCELERATE
13.01219,6.825974,9.324278,5.871722,3.416103,-31.09309,0.2791609,54.66848,9.917949,,LEFT_ACCELERATE
12.93529,6.798656,-1,5.861777,3.429423,-31.16535,0.2791609,54.65396,9.922898,,LEFT_ACCELERATE
12.87975,6.778579,-1,5.853934,3.439488,-31.23693,0.2791609,54.63936,9.927803,,LEFT_ACCELERATE
12.82872,6.759817,-1,5.846193,3.452514,-31.31099,0.2791608,54.62426,9.932878,,LEFT_ACCELERATE
12.77563,6.740384,-1,5.838207,3.466112,-31.3814,0.2791608,54.60989,9.937703,,LEFT_ACCELERATE
12.72514,6.72191,-1,5.83063,3.479038,-31.45085,0.2791607,54.59534,9.942468,,LEFT_ACCELERATE
12.67965,6.705075,-1,5.823359,3.491204,-31.56281,0.2791605,54.57129,9.950158,,LEFT_ACCELERATE
12.61289,6.680043,-1,5.811965,3.509951,-31.64409,0.2791603,54.55383,9.95574,,LEFT_ACCELERATE
12.56425,6.657596,-1,5.801555,3.523571,-31.72436,0.2791604,54.53633,9.961258,,LEFT_ACCELERATE
12.5183,6.635499,-1,5.788828,3.536676,-31.81372,0.2791607,54.51587,9.967415,,LEFT_ACCELERATE
12.47565,6.613522,-1,5.775173,3.549968,-31.89799,0.2791611,54.49658,9.973222,,LEFT_ACCELERATE
12.43152,6.592796,-1,5.762353,3.562531,-32.03291,0.2791614,54.46505,9.982529,,LEFT_ACCELERATE
12.36392,6.56128,-1,5.742338,3.585438,-32.14018,0.2791613,54.43859,9.989952,,LEFT_ACCELERATE
12.32006,6.539785,-1,5.727337,3.603979,-32.23436,0.2791611,54.41537,9.996469,,LEFT_ACCELERATE
12.28154,6.520953,-1,5.714289,3.620306,-32.34376,0.2791615,54.38715,10.00406,,LEFT_ACCELERATE
12.24447,6.502019,-1,5.700109,3.637711,-32.4406,0.2791626,54.3612,10.0108,,LEFT_ACCELERATE
12.21782,6.487595,-1,5.688356,3.651957,-32.56837,0.279164,54.32697,10.01969,,LEFT_ACCELERATE
12.18263,6.468695,-1,5.671832,3.67086,-32.65855,0.2791644,54.3007,10.026,,LEFT_ACCELERATE
12.1699,6.455824,-1,5.656411,3.68173,-32.75639,0.2791648,54.27209,10.03286,,LEFT_ACCELERATE
12.15693,6.439333,-1,5.639991,3.69349,-32.82848,0.2791651,54.251,10.03791,,LEFT_ACCELERATE
12.14758,6.427283,-1,5.628053,3.703456,-32.93169,0.2791663,54.21883,10.04517,,LEFT_ACCELERATE
12.14351,6.413574,-1,5.612651,3.718291,-33.04762,0.2791682,54.18179,10.05336,,LEFT_ACCELERATE
12.1367,6.400037,-1,5.596415,3.73406,-33.13575,0.2791697,54.15364,10.05958,,LEFT_ACCELERATE
12.12793,6.389961,-1,5.584334,3.746185,-33.223,0.2791709,54.12337,10.06578,,LEFT_ACCELERATE
12.12955,6.384363,-1,5.574461,3.755597,-33.31326,0.2791721,54.09186,10.07221,,LEFT_ACCELERATE
12.13262,6.379171,-1,5.564683,3.765276,-33.40805,0.2791733,54.05877,10.07896,,LEFT_ACCELERATE
12.13656,6.374032,-1,5.552559,3.775614,-33.50409,0.2791753,54.02263,10.08586,,LEFT_ACCELERATE
12.15183,6.36996,-1,5.537324,3.783433,-33.60532,0.2791774,53.98403,10.09315,,LEFT_ACCELERATE
12.1712,6.361835,-1,5.522062,3.791389,-33.68228,0.2791789,53.95469,10.09869,,LEFT_ACCELERATE
12.18674,6.355921,-1,5.510764,3.797608,-33.76214,0.2791803,53.9221,10.10449,,LEFT_ACCELERATE
12.21018,6.353379,-1,5.500975,3.804023,-33.83473,0.2791817,53.89188,10.10978,,LEFT_ACCELERATE
12.22593,6.35224,-1,5.492802,3.81043,-33.95145,0.2791841,53.84331,10.11828,,LEFT_ACCELERATE
12.25297,6.351026,-1,5.480208,3.821053,-34.02364,0.2791853,53.81144,10.12359,,LEFT_ACCELERATE
12.27727,6.353556,-1,5.474228,3.825928,-34.10796,0.2791865,53.77316,10.12982,,LEFT_ACCELERATE
12.31081,6.358653,-1,5.46846,3.830761,-34.18696,0.2791878,53.73729,10.13566,,LEFT_ACCELERATE
12.34363,6.363877,-1,5.458754,3.835529,-34.26981,0.2791893,53.69869,10.14181,,LEFT_ACCELERATE
12.38313,6.365401,-1,5.447485,3.839792,-34.39783,0.2791914,53.63531,10.15142,,LEFT_ACCELERATE
12.45391,6.370601,-1,5.433798,3.843207,-34.47408,0.2791927,53.59758,10.15715,,LEFT_ACCELERATE
12.4896,6.374324,-1,5.426162,3.845599,-34.543,0.2791941,53.56208,10.16236,,LEFT_ACCELERATE
12.52805,6.380239,-1,5.420684,3.846619,-34.62023,0.2791956,53.52039,10.16827,,LEFT_ACCELERATE
12.57994,6.390407,-1,5.416455,3.84618,-34.68835,0.2791969,53.48362,10.17348,,LEFT_ACCELERATE
12.62745,6.399914,-1,5.413115,3.846054,-34.78095,0.2791987,53.43328,10.18058,,LEFT_ACCELERATE
12.69607,6.414173,-1,5.409431,3.849113,-34.86163,0.2792001,53.38579,10.18688,,LEFT_ACCELERATE
12.77079,6.433092,-1,5.405476,3.848882,-34.92156,0.2792012,53.35052,10.19156,,LEFT_ACCELERATE
12.81656,6.4408,-1,5.400289,3.848976,-34.98412,0.2792025,53.31371,10.19644,,LEFT_ACCELERATE
12.86602,6.449101,-1,5.395223,3.849312,-35.0499,0.2792036,53.27392,10.20162,,LEFT_ACCELERATE
12.92378,6.459981,10.41302,5.391102,3.84892,-35.12631,0.2792053,53.22486,10.20773,,LEFT_ACCELERATE
13.00392,6.477725,9.609649,5.389046,3.846177,-35.24321,0.2792077,53.1498,10.21709,,LEFT_ACCELERATE
13.13341,6.506691,9.010446,5.387066,3.84283,-35.3152,0.2792085,53.10165,10.22292,,LEFT_ACCELERATE
13.21128,6.527298,8.729563,5.388203,3.839666,-35.37226,0.2792085,53.0619,10.2276,,LEFT_ACCELERATE
13.26887,6.545637,8.52667,5.390834,3.836119,-35.44114,0.2792087,53.01394,10.23325,,LEFT_ACCELERATE
13.34089,6.567955,8.336638,5.394037,3.832172,-35.49083,0.2792087,52.97932,10.23733,,LEFT_ACCELERATE
13.39466,6.578459,8.213459,5.391795,3.829542,-35.54215,0.279209,52.94257,10.24158,,LEFT_ACCELERATE
13.45141,6.590312,8.093749,5.390608,3.826198,-35.64223,0.2792096,52.86743,10.25001,,LEFT_ACCELERATE
13.56574,6.61671,7.879136,5.391973,3.817415,-35.70252,0.2792098,52.82217,10.25508,,LEFT_ACCELERATE
13.63303,6.633403,7.760957,5.393267,3.812477,-35.76563,0.2792103,52.77454,10.26041,,LEFT_ACCELERATE
13.6958,6.65167,7.645311,5.395232,3.809478,-35.84057,0.2792094,52.71424,10.26688,,LEFT_ACCELERATE
13.77149,6.676324,7.516924,5.401174,3.803816,-35.89093,0.2792089,52.67372,10.27124,,LEFT_ACCELERATE
13.82408,6.69343,7.435857,5.405469,3.800219,-35.9454,0.2792083,52.62989,10.27594,,LEFT_ACCELERATE
13.8826,6.712442,7.352684,5.410388,3.796524,-36.02909,0.2792074,52.56063,10.28326,,LEFT_ACCELERATE
13.97364,6.736606,7.234205,5.420084,3.789743,-36.08624,0.2792073,52.51164,10.28832,,LEFT_ACCELERATE
14.03569,6.751162,7.159374,5.422727,3.784069,-36.13666,0.2792071,52.46841,10.2928,,LEFT_ACCELERATE
14.08093,6.76442,7.096465,5.424991,3.779228,-36.19337,0.279207,52.4198,10.29782,,LEFT_ACCELERATE
14.13333,6.779768,7.028836,5.427797,3.773979,-36.24263,0.2792067,52.37629,10.30225,,LEFT_ACCELERATE
14.17897,6.794056,6.972894,5.431497,3.768571,-36.29464,0.2792059,52.32903,10.30698,,LEFT_ACCELERATE
14.22719,6.810109,6.916404,5.436694,3.761975,-36.37733,0.2792046,52.25385,10.3145,,LEFT_ACCELERATE
14.30654,6.836485,6.831236,5.445437,3.751786,-36.43684,0.2792037,52.19975,10.31991,,LEFT_ACCELERATE
14.36595,6.856123,6.773261,5.452072,3.744704,-36.48869,0.2792031,52.1501,10.32474,,LEFT_ACCELERATE
14.41453,6.874268,6.72694,5.460091,3.736688,-36.54874,0.2792023,52.09251,10.33034,,LEFT_ACCELERATE
14.46177,6.890737,6.67544,5.469689,3.728198,-36.59399,0.2792018,52.04912,10.33456,,LEFT_ACCELERATE
14.49665,6.900993,6.638091,5.477102,3.723691,-36.64165,0.2792014,52.00342,10.339,,LEFT_ACCELERATE
14.53432,6.91207,6.599999,5.482473,3.719059,-36.70045,0.2792007,51.94472,10.34459,,LEFT_ACCELERATE
14.578,6.926609,6.556261,5.487979,3.711781,-36.76975,0.2791994,51.87494,10.35121,,LEFT_ACCELERATE
14.62999,6.944403,6.507243,5.49525,3.702954,-36.82328,0.2791983,51.82104,10.35632,,LEFT_ACCELERATE
14.67155,6.958544,6.470893,5.501081,3.696299,-36.87169,0.2791975,51.77185,10.36096,,LEFT_ACCELERATE
14.70921,6.971724,6.439352,5.506868,3.690051,-36.93041,0.2791963,51.71005,10.3667,,LEFT_ACCELERATE
14.75181,6.988449,6.403729,5.515726,3.680988,-36.97422,0.2791953,51.66394,10.37097,,LEFT_ACCELERATE
14.77816,7.001194,6.37795,5.522476,3.674319,-37.01841,0.2791944,51.61743,10.37529,,LEFT_ACCELERATE
14.80305,7.014273,6.352614,5.529403,3.667672,-37.09817,0.279193,51.53223,10.38314,,LEFT_ACCELERATE
14.84375,7.030767,6.31176,5.543143,3.654898,-37.15515,0.2791923,51.47,10.38881,,LEFT_ACCELERATE
14.86768,7.039532,6.287096,5.554183,3.644842,-37.1999,0.2791918,51.42113,10.39327,,LEFT_ACCELERATE
14.88696,7.046621,6.268252,5.562893,3.637135,-37.24789,0.2791913,51.36872,10.39804,,LEFT_ACCELERATE
14.90818,7.054392,6.248563,5.567273,3.631719,-37.2931,0.2791905,51.31847,10.40259,,LEFT_ACCELERATE
14.92415,7.061334,6.232827,5.572159,3.626076,-37.3401,0.2791896,51.26555,10.40734,,LEFT_ACCELERATE
14.93744,7.068273,6.218778,5.577854,3.61978,-37.41106,0.2791884,51.18564,10.41453,,LEFT_ACCELERATE
14.95822,7.079026,6.198173,5.586618,3.610389,-37.46598,0.2791876,51.12378,10.42008,,LEFT_ACCELERATE
14.97334,7.087546,6.182754,5.593559,3.603194,-37.5143,0.2791871,51.06802,10.42504,,LEFT_ACCELERATE
14.97268,7.094004,6.173843,5.600735,3.595961,-37.56079,0.2791866,51.01436,10.42981,,LEFT_ACCELERATE
14.97218,7.100334,6.169978,5.607716,3.589039,-37.60739,0.2791862,50.96058,10.43459,,LEFT_ACCELERATE
14.97189,7.106785,6.168267,5.614778,3.582149,-37.64924,0.2791858,50.91228,10.43889,,LEFT_ACCELERATE
